ARMAND ROUSSEAU RUCHOTTES CHAMBERTIN CLOS DES RUCHOTTES;2015;BO;1200;1;UNITE;Verif CDT 
ARMAND ROUSSEAU RUCHOTTES CHAMBERTIN CLOS DES RUCHOTTES;2016;BO;1200;1;UNITE;Verif CDT 
CHAPUIS & CHAPUIS RULLY;2017;BO;17,5;9;UNITE;Verif CDT 
VINCENT DUREUIL JANTHIAL RULLY;2018;BO;24;1;UNITE;Verif CDT 
DOMAINE LEFLAIVE ET ASSOCIES RULLY 1ER CRU;2019;BO;60;1;UNITE;Verif CDT 
CHATEAU DE SANTENAY SAINT AUBIN VIEILLES VIGNES;2017;BO;20;2;UNITE;Verif CDT 
LAMY PILLOT SAINT AUBIN LES ARGILLIERS;2018;BO;40;3;UNITE;Verif CDT 
LAMY PILLOT SAINT AUBIN LES PUCELLES;2018;BO;25;1;UNITE;Verif CDT 
DERAIN SAINT AUBIN 1ER CRU EN REMILLY;2018;BO;50;2;UNITE;Verif CDT 
HENRI PRUDHON SAINT AUBIN 1ER CRU SUR GAMAY;2018;BO;25;2;UNITE;Verif CDT 
HUBERT LAMY SAINT AUBIN 1ER CRU DERRIERE CHEZ EDOUARD;2018;BO;37,5;10;UNITE;Verif CDT 
JEAN CLAUDE BACHELET SAINT AUBIN 1ER CRU DERRIERE LA TOUR;2018;BO;27,5;16;CBO12;Verif CDT 
JEAN CLAUDE BACHELET SAINT AUBIN 1ER CRU DERRIERE LA TOUR;2019;BO;27,5;9;UNITE;Verif CDT 
MOILLARD GRIVOT SAINT AUBIN 1ER CRU;2016;BO;20;1;UNITE;Verif CDT 
ALAIN GRAS SAINT ROMAIN;2020;BO;20;3;UNITE;Verif CDT 
ALAIN GRAS SAINT ROMAIN;2020;BO;20;4;UNITE;Verif CDT 
BILLARD SAINT ROMAIN LA COMBE BAZIN;2018;BO;25;6;UNITE;Verif CDT 
BILLARD SAINT ROMAIN LA PERRIERE;2018;BO;20;2;UNITE;Verif CDT 
HENRI ET GILLES BUISSON SAINT ROMAIN SOUS ROCHE;2018;BO;25;16;CBO12;Verif CDT 
MEO CAMUZET FRERE ET S?URS SAINT ROMAIN;2018;BO;35;3;UNITE;Verif CDT 
VINCENT PRUNIER SAINT ROMAIN;2018;BO;25;2;UNITE;Verif CDT 
CAVE DES GRANDS CRUS BLANCS SAINT VERAN;2019;BO;15;1;UNITE;Verif CDT 
FERRET SAINT VERAN;2019;BO;20;12;UNITE;Verif CDT 
HERITIERS DU COMTE LAFON SAINT VERAN;2018;BO;24;1;UNITE;Verif CDT 
LA SOUFRANDIERE SAINT VERAN LA BONNODE CUVEE OVOIDE;2019;BO;30;19;CBO12;Verif CDT 
LA SOUFRANDIERE SAINT VERAN LA COMBE DESROCHES;2019;BO;22,5;4;UNITE;Verif CDT 
TERRES SECRETES SAINT VERAN LES PLANTES;2018;BO;20;2;UNITE;Verif CDT 
BRENOT PH SANTENAY LE CLOS GENET;1999;BO;30;1;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY CHAMPS CLAUDE;2019;BO;25;3;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY CLOS GENET;2019;BO;25;3;UNITE;Verif CDT 
FRANCOIS LEQUIN SANTENAY VIEILLES VIGNES;2018;BO;25;3;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY CLOS GENET;2017;BO;25;1;UNITE;Verif CDT 
NAUDIN VARRAULT SANTENAY;2018;BO;20;1;UNITE;Verif CDT 
PIERRE MAYEUL SANTENAY;2017;BO;20;2;UNITE;Verif CDT 
ROPITEAU FRERES SANTENAY CLOS FAUBARD;1976;BO;50;3;UNITE;Verif CDT 
YVES GIRARDIN SANTENAY SOUS LA ROCHE;2018;BO;20;3;UNITE;Verif CDT 
YVES GIRARDIN SANTENAY SOUS LA ROCHE;2019;BO;20;2;UNITE;Verif CDT 
CHAPELLE SANTENAY 1ER CRU LES GRAVIERES;1996;BO;35;5;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY 1ER CRU CLOS DES MOUCHES;2018;BO;35;3;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY 1ER CRU CLOS DE LA COMME;2017;BO;30;1;UNITE;Verif CDT 
FRANCOISE ET DENIS CLAIR SANTENAY 1ER CRU CLOS DES MOUCHES;2018;BO;35;1;UNITE;Verif CDT 
MOILLARD SANTENAY 1ER CRU CLOS ROUSSEAU;2016;BO;30;2;UNITE;Verif CDT 
BOUCHARD AINE & FILS SAVIGNY LES BEAUNE AUX PETITS PICOTINS;2003;BO;20;6;UNITE;Verif CDT 
BOUCHARD AINE & FILS SAVIGNY LES BEAUNE AUX PETITS PICOTINS;2004;BO;20;2;UNITE;Verif CDT 
FANNY SABRE SAVIGNY LES BEAUNE;2018;BO;42,5;12;UNITE;Verif CDT 
ROLLIN SAVIGNY LES BEAUNE AUX GRANDS LIARDS;2018;BO;25;2;UNITE;Verif CDT 
SEGUIN MANUEL SAVIGNY LES BEAUNE VIEILLES VIGNES;2017;BO;25;3;UNITE;Verif CDT 
SIMON BIZE SAVIGNY LES BEAUNE;2018;BO;25;18;CBO12;Verif CDT 
SIMON BIZE SAVIGNY LES BEAUNE AUX GRANDS LIARDS;2018;BO;30;4;UNITE;Verif CDT 
BRUNO CLAIR SAVIGNY LES BEAUNE 1ER CRU LES JARRONS;2017;BO;40;4;UNITE;Verif CDT 
VINCENT ET GABRIEL FOURNIER SAVIGNY LES BEAUNE 1ER CRU AUX CLOUS;2019;BO;30;2;UNITE;Verif CDT 
CHAPUIS & CHAPUIS SAVIGNY LES BEAUNE;2019;BO;20;12;UNITE;Verif CDT 
GEANTET PANSIOT SAVIGNY LES BEAUNE;2019;BO;45;10;UNITE;Verif CDT 
LA GALOPIERE SAVIGNY LES BEAUNE;2019;BO;20;4;UNITE;Verif CDT 
MOILLARD SAVIGNY LES BEAUNE VIEILLES VIGNES;2017;BO;25;2;UNITE;Verif CDT 
SAISONS SAVIGNY LES BEAUNE;2019;BO;30;1;UNITE;Verif CDT 
SERRIGNY SAVIGNY LES BEAUNE;2018;BO;21;12;UNITE;Verif CDT 
BRUNO CLAIR SAVIGNY LES BEAUNE 1ER CRU LES JARRONS;2018;BO;40;10;UNITE;Verif CDT 
CAPITAIN GAGNEROT SAVIGNY LES BEAUNE 1ER CRU LES CHARNIERES;2009;BO;35;5;UNITE;Verif CDT 
LA VOUGERAIE SAVIGNY LES BEAUNE 1ER CRU LES MARCONNETS;2012;BO;35;1;UNITE;Verif CDT 
MONGEARD MUGNERET SAVIGNY LES BEAUNE 1ER CRU LES NARBANTONS;2019;BO;70;21;CBO12;Verif CDT 
SIMON BIZE SAVIGNY LES BEAUNE 1ER CRU AUX VERGELESSES;2018;BO;50;3;UNITE;Verif CDT 
VIRGINIE PILLET SAVIGNY LES BEAUNE 1ER CRU LES VERGELLES;2017;BO;25;3;UNITE;Verif CDT 
BERNARD VAN BERG;2006;BO;1400;1;UNITE;Verif CDT 
MAISON VALETTE ET POURTANT...;2017;BO;32,5;9;UNITE;Verif CDT 
HERITIERS DU COMTE LAFON VIRE CLESSE;2018;BO;21;1;UNITE;Verif CDT 
HERITIERS DU COMTE LAFON VIRE CLESSE;2019;MG;41,33;1;UNITE;Verif CDT 
CAUVARD VOLNAY;2014;BO;20;1;UNITE;Verif CDT 
CAUVARD VOLNAY;2018;BO;20;3;UNITE;Verif CDT 
CAUVARD VOLNAY;2019;BO;20;2;UNITE;Verif CDT 
DOMINIQUE LAFON VOLNAY;2017;BO;47,5;14;CBO12;Verif CDT 
DOMINIQUE LAFON VOLNAY;2019;BO;55;12;UNITE;Verif CDT 
DOMINIQUE LAFON VOLNAY LES LURETS;2015;BO;70,83;7;UNITE;Verif CDT 
DOMINIQUE LAURENT VOLNAY VIEILLES VIGNES;2020;BO;45;12;UNITE;Verif CDT 
FANNY SABRE VOLNAY;2018;BO;37,5;1;UNITE;Verif CDT 
GERMAIN VOLNAY LES EZ BLANCHES;2018;BO;20;1;UNITE;Verif CDT 
GRIVELET CUSSET VOLNAY;1961;BO;300;1;UNITE;Verif CDT 
LA VOUGERAIE VOLNAY;2018;BO;45;2;UNITE;Verif CDT 
LA VOUGERAIE VOLNAY;2019;BO;50;8;UNITE;Verif CDT 
LEROY SA VOLNAY;2003;BO;550;9;UNITE;Verif CDT 
ROUX VOLNAY;2013;BO;20;1;UNITE;Verif CDT 
SAINSON ROSSIGNOL VOLNAY;2001;BO;30;3;UNITE;Verif CDT 
BOUCHARD P&F VOLNAY 1ER CRU LES CAILLERETS;2011;BO;65;3;UNITE;Verif CDT 
BUISSON CHARLES VOLNAY 1ER CRU SANTENOTS;2018;BO;60;4;UNITE;Verif CDT 
CHRISTOPHE VAUDOISEY VOLNAY 1ER CRU CLOS DES CHENES;2010;BO;60;1;UNITE;Verif CDT 
COMTES LAFON VOLNAY 1ER CRU SANTENOTS DU MILIEU;1995;BO;450;1;UNITE;Verif CDT 
COMTES LAFON VOLNAY 1ER CRU SANTENOTS DU MILIEU;2014;MG;250;1;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU CHAMPANS;2014;BO;70;4;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU CHAMPANS;2019;BO;110;6;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU LES CHAMPANS;2014;BO;70;2;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU LES CHAMPANS;2016;BO;100;3;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU LES CHAMPANS;2018;BO;90;4;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU LES TAILLEPIEDS;2018;BO;97,5;4;UNITE;Verif CDT 
DE MONTILLE VOLNAY 1ER CRU LES TAILLEPIEDS;2019;BO;117,5;9;UNITE;Verif CDT 
DOMAINE LEROY VOLNAY 1ER CRU SANTENOT DU MILIEU;1997;BO;4000;1;UNITE;Verif CDT 
FANNY SABRE VOLNAY 1ER CRU LES MITANS;2017;BO;60;8;UNITE;Verif CDT 
FONTAINE GAGNARD VOLNAY 1ER CRU CLOS DES CHENES;2011;BO;60;2;UNITE;Verif CDT 
JEAN PHILIPPE FICHET VOLNAY 1ER CRU LES CHAMPANS;2018;BO;60;6;UNITE;Verif CDT 
JEAN VAUDOISEY BERGET VOLNAY 1ER CRU LES MITANS;2009;BO;50;2;UNITE;Verif CDT 
JOSEPH VOILLOT VOLNAY 1ER CRU LES CHAMPANS;2005;BO;100;2;UNITE;Verif CDT 
JOSEPH VOILLOT VOLNAY 1ER CRU LES FREMIETS;2017;BO;55;3;UNITE;Verif CDT 
LOUIS LATOUR VOLNAY 1ER CRU EN CHEVRET;2009;BO;60;2;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU;1985;BO;500;1;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU CAILLERETS;2018;BO;140;6;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU CAILLERETS;2018;BO;140;9;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU CHAMPANS;2018;BO;120;2;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU CLOS DES DUCS;1993;BO;450;1;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU CLOS DES DUCS;1996;BO;297;1;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU FREMIETS;2018;BO;100;3;UNITE;Verif CDT 
MARQUIS D'ANGERVILLE VOLNAY 1ER CRU LES CAILLERETS;1988;BO;238;3;UNITE;Verif CDT 
MICHEL LAFARGE VOLNAY 1ER CRU CLOS DES CHENES;2012;BO;210;3;UNITE;Verif CDT 
MICHEL LAFARGE VOLNAY 1ER CRU CLOS DU CHATEAU DES DUCS;2017;BO;175;1;UNITE;Verif CDT 
MICHEL ET MARC ROSSIGNOL VOLNAY 1ER CRU LES PITURES;2014;BO;25;1;UNITE;Verif CDT 
MOREY BLANC VOLNAY 1ER CRU SANTENOTS;2015;BO;70;3;UNITE;Verif CDT 
NICOLAS ROSSIGNOL VOLNAY 1ER CRU SANTENOTS;2013;BO;80;12;UNITE;Verif CDT 
SYLVIE ESMONIN VOLNAY 1ER CRU SANTENOTS;2019;MG;160;3;UNITE;Verif CDT 
XAVIER MONNOT VOLNAY 1ER CRU CLOS DES CHENES;2018;BO;62,5;18;CBO12;Verif CDT 
YVON CLERGET VOLNAY 1ER CRU LES SANTENOTS;2015;MG;160;1;UNITE;Verif CDT 
YVON CLERGET VOLNAY 1ER CRU LES SANTENOTS;2016;BO;70;5;UNITE;Verif CDT 
ANNE GROS VOSNE ROMANEE LES BARREAUX;2015;MG;400;1;UNITE;Verif CDT 
BRUNO CLAVELIER VOSNE ROMANEE HAUTES MAIZIERES VIEILLES VIGNES;2018;BO;90;29;CBO12;Verif CDT 
CAPITAIN GAGNEROT VOSNE ROMANEE AUX RAVIOLLES;2009;BO;60;5;UNITE;Verif CDT 
COMTE LIGER BELAIR VOSNE ROMANEE CLOS DU CHATEAU;2011;MG;3000;1;UNITE;Verif CDT 
CONFURON COTETIDOT VOSNE ROMANEE;2018;BO;75;3;UNITE;Verif CDT 
COQUARD LOISON FLEUROT VOSNE ROMANEE;2005;BO;75;3;UNITE;Verif CDT 
DOMINIQUE LAURENT VOSNE ROMANEE VIEILLES VIGNES;2020;BO;60;12;UNITE;Verif CDT 
FABIENNE BONY VOSNE ROMANEE;2018;BO;25;1;UNITE;Verif CDT 
GUYON VOSNE ROMANEE;2014;BO;50;3;UNITE;Verif CDT 
JEAN BOUCHARD VOSNE ROMANEE;2017;BO;30;2;UNITE;Verif CDT 
JEAN YVES BIZOT VOSNE ROMANEE;2010;BO;4800;1;UNITE;Verif CDT 
JEAN YVES BIZOT VOSNE ROMANEE;2018;BO;4000;1;UNITE;Verif CDT 
JEAN YVES BIZOT VOSNE ROMANEE LES JACHEES;2018;BO;4500;1;UNITE;Verif CDT 
JEAN YVES BIZOT VOSNE ROMANEE LES REAS;2006;BO;5000;1;UNITE;Verif CDT 
JEANTET VOSNE ROMANEE;2017;BO;25;4;UNITE;Verif CDT 
MONGEARD MUGNERET VOSNE ROMANEE;2019;BO;90;3;UNITE;Verif CDT 
ROBLOT MARCHAND VOSNE ROMANEE;2017;BO;40;4;UNITE;Verif CDT 
ROCHE DE BELLENE VOSNE ROMANEE LES PETITS MONTS;2000;BO;120;1;UNITE;Verif CDT 
SEGUIN MANUEL VOSNE ROMANEE AUX COMMUNES;2016;BO;50;1;UNITE;Verif CDT 
BERTAGNA VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2015;BO;85;5;UNITE;Verif CDT 
BERTAGNA VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2015;BO;85;11;UNITE;Verif CDT 
BERTAGNA VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2015;MG;175;6;UNITE;Verif CDT 
BERTAGNA VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2015;MG;175;6;UNITE;Verif CDT 
BOUCHARD P&F VOSNE ROMANEE 1ER CRU AUX REIGNOTS;1978;BO;750;1;UNITE;Verif CDT 
BOUCHARD P&F VOSNE ROMANEE 1ER CRU AUX REIGNOTS;1982;BO;290;1;UNITE;Verif CDT 
BRUNO CLAVELIER VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2018;BO;150;1;UNITE;Verif CDT 
BRUNO DESAUNEY BISSEY VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2003;BO;60;1;UNITE;Verif CDT 
BRUNO DESAUNEY BISSEY VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2009;BO;75;3;UNITE;Verif CDT 
COMTE LIGER BELAIR VOSNE ROMANEE 1ER CRU AUX REIGNOTS;2007;BO;2100;1;UNITE;Verif CDT 
CONFURON COTETIDOT VOSNE ROMANEE 1ER CRU LES SUCHOTS;2018;BO;120;3;UNITE;Verif CDT 
COQUARD LOISON FLEUROT VOSNE ROMANEE 1ER CRU;2004;BO;70;2;UNITE;Verif CDT 
DE MONTILLE VOSNE ROMANEE 1ER CRU AUX MALCONSORTS;2009;BO;450;2;UNITE;Verif CDT 
DE MONTILLE VOSNE ROMANEE 1ER CRU AUX MALCONSORTS;2014;MG;550;2;UNITE;Verif CDT 
DE MONTILLE VOSNE ROMANEE 1ER CRU AUX MALCONSORTS;2016;MG;700;6;UNITE;Verif CDT 
DE MONTILLE VOSNE ROMANEE 1ER CRU AUX MALCONSORTS CUVEE CHRISTIANE;2005;BO;1200;1;UNITE;Verif CDT 
EMMANUEL ROUGET VOSNE ROMANEE 1ER CRU CROS PARANTOUX;2006;BO;2500;1;UNITE;Verif CDT 
FRANCOIS GERBET VOSNE ROMANEE 1ER CRU LES SUCHOTS;2014;BO;120;6;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2013;BO;180;5;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2014;BO;200;6;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2018;BO;220;12;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES CHAUMES;2014;BO;150;6;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES CHAUMES;2016;BO;170;7;UNITE;Verif CDT 
GEORGES NOELLAT VOSNE ROMANEE 1ER CRU LES CHAUMES;2016;BO;170;6;UNITE;Verif CDT 
GERARD MUGNERET VOSNE ROMANEE 1ER CRU LES SUCHOTS;2011;BO;180;2;UNITE;Verif CDT 
HENRI ET GILLES REMORIQUET VOSNE ROMANEE 1ER CRU AU DESSUS DES MALCONSORTS;2015;BO;90;3;UNITE;Verif CDT 
HUDELOT NOELLAT VOSNE ROMANEE 1ER CRU AUX MALCONSORTS;2019;MG;1500;1;UNITE;Verif CDT 
HUDELOT NOELLAT VOSNE ROMANEE 1ER CRU LES MALCONSORTS;2008;BO;495;1;UNITE;Verif CDT 
JEAN YVES BIZOT VOSNE ROMANEE 1ER CRU;2006;BO;5500;1;UNITE;Verif CDT 
JOSEPH DROUHIN VOSNE ROMANEE 1ER CRU;2017;BO;90;6;UNITE;Verif CDT 
MICHEL NOELLAT VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2004;BO;85;5;UNITE;Verif CDT 
MICHEL NOELLAT VOSNE ROMANEE 1ER CRU LES BEAUX MONTS;2008;BO;95;1;UNITE;Verif CDT 
MEO CAMUZET VOSNE ROMANEE 1ER CRU CROS PARANTOUX;1995;BO;3000;1;UNITE;Verif CDT 
MEO CAMUZET VOSNE ROMANEE 1ER CRU LES CHAUMES;2012;BO;250;1;UNITE;Verif CDT 
MEO CAMUZET VOSNE ROMANEE 1ER CRU LES CHAUMES;2018;BO;170;1;UNITE;Verif CDT 
PRIEURE ROCH VOSNE ROMANEE 1ER CRU LES SUCHOTS;2015;BO;850;1;UNITE;Verif CDT 
ROUGEOT DUPIN VOSNE ROMANEE 1ER CRU LES SUCHOTS;1994;BO;90;1;UNITE;Verif CDT 
MONGEARD MUGNERET VOSNE ROMANEE 1ER CRU EN ORVEAUX;2019;BO;140;13;CBO12;Verif CDT 
BERTAGNA VOUGEOT 1ER CRU CLOS DE LA PERRIERE;2015;BO;75;5;UNITE;Verif CDT 
BERTAGNA VOUGEOT 1ER CRU CLOS DE LA PERRIERE;2015;MG;150;4;UNITE;Verif CDT 
BERTAGNA VOUGEOT 1ER CRU CLOS DE LA PERRIERE;2016;BO;70;6;UNITE;Verif CDT 
BERTAGNA VOUGEOT 1ER CRU LES CRAS;2015;MG;130;3;UNITE;Verif CDT 
MICHEL COUVREUR INTRAVAGANZA 70CL;NV;NON RECONNU;55;1;CBO1;Verif CDT 
MICHEL COUVREUR OVERAGED MALT WHISKY 70CL;NV;NON RECONNU;78;2;CBO1;Verif CDT 
MICHEL COUVREUR SPECIAL VATTING 70CL;NV;NON RECONNU;110;1;CBO1;Verif CDT 
ADRIEN RENOIR VERZY GRAND CRU LE TERROIR EXTRA BRUT;NV;BO;32,5;33;CBO12;Verif CDT 
ALEXANDRE LENIQUE SECRET DE FAMILLE;NV;BO;20;1;UNITE;Verif CDT 
ALFRED GRATIEN BRUT;NV;BO;29,96;15;CBO12;Verif CDT 
ALFRED GRATIEN BRUT ROSE;NV;BO;32,5;29;CBO12;Verif CDT 
ALFRED GRATIEN GRAND CRU BLANC DE BLANCS;2015;BO;50,83;24;CBO12;Verif CDT 
ANDRE BEAUFORT AMBONNAY BRUT;2011;BO;95;5;UNITE;Verif CDT 
ANDRE BEAUFORT AMBONNAY BRUT GRAND CRU;1998;BO;130;10;UNITE;Verif CDT 
ANDRE BEAUFORT AMBONNAY BRUT GRAND CRU;2004;BO;100;7;UNITE;Verif CDT 
ANDRE BEAUFORT AMBONNAY BRUT RESERVE;2015;BO;60;24;CBO12;Verif CDT 
ANDRE BEAUFORT POLISY BRUT;1992;BO;125;3;UNITE;Verif CDT 
ANDRE BEAUFORT POLISY BRUT;1997;BO;95;9;UNITE;Verif CDT 
ANDRE BEAUFORT POLISY BRUT;2001;BO;80;9;UNITE;Verif CDT 
ANDRE BEAUFORT POLISY BRUT RESERVE;NV;BO;40;24;CBO12;Verif CDT 
ANGELIQUE LACROIX CUVEE DIVINE ANGEL;NV;BO;18;6;UNITE;Verif CDT 
AYALA BLANC DE BLANCS;2014;BO;45;6;UNITE;Verif CDT 
AYALA BRUT MAJEUR JEROBOAM 3L;NV;DM;165;1;UNITE;Verif CDT 
AYALA BRUT MAJEUR MAGNUM;NV;MG;62,5;2;UNITE;Verif CDT 
AYALA BRUT MAJEUR ROSE MAGNUM;NV;MG;75;2;UNITE;Verif CDT 
AYALA PERLE D'AYALA;2012;BO;70;3;UNITE;Verif CDT 
BARRAT MASSON FLEUR DE CRAIE EXTRA BRUT BLANC DE BLANCS;2017;BO;30;11;UNITE;Verif CDT 
BARRAT MASSON GRAIN D'ARGILE EXTRA BRUT;NV;BO;27,5;5;UNITE;Verif CDT 
BARRAT MASSON LA GRANDE HOMEE BRUT NATURE;2018;BO;55;12;UNITE;Verif CDT 
BARRAT MASSON LES MARGANNES BRUT NATURE BLANC DE BLANCS;2014;BO;37,5;17;CBO12;Verif CDT 
BARRAT MASSON NUANCES DE CORNOIE BRUT NATURE;2016;BO;50;7;UNITE;Verif CDT 
BAUCHET MEMOIRE 1ER CRU;2012;BO;25;33;CBO12;Verif CDT 
BAUCHET ORIGINE BRUT;NV;BO;20;18;CBO12;Verif CDT 
BAUCHET SIGNATURE 1ER CRU;NV;BO;22,5;8;UNITE;Verif CDT 
BENOIT DEHU INITIATION BLANC DE NOIRS BRUT NATURE;2018;BO;50;1;UNITE;Verif CDT 
BENOIT DEHU LA RUE DES NOYERS BLANC DE NOIRS BRUT NATURE;2016;BO;70;19;CBO12;Verif CDT 
BENOIT DEHU L?ORME BLANC DE NOIRS BRUT NATURE;2016;BO;95;9;UNITE;Verif CDT 
BILLECART SALMON BLANC DE BLANCS BRUT MAGNUM;NV;MG;115;12;CBO6;Verif CDT 
BILLECART SALMON BRUT BLANC DE BLANCS;NV;BO;54,17;4;UNITE;Verif CDT 
BILLECART SALMON BRUT NATURE;NV;BO;35;15;CBO12;Verif CDT 
BILLECART SALMON BRUT ROSE;NV;BO;50;2;UNITE;Verif CDT 
BILLECART SALMON BRUT RESERVE;NV;BO;30;2;UNITE;Verif CDT 
BILLECART SALMON BRUT SOUS BOIS;NV;BO;50;24;CBO12;Verif CDT 
BILLECART SALMON CUVEE ELISABETH SALMON;2008;BO;165;15;CBO12;Verif CDT 
BILLECART SALMON CUVEE NICOLAS FRANCOIS BRUT;2007;BO;115;12;UNITE;Verif CDT 
BILLECART SALMON LE CLOS SAINT HILAIRE BRUT;2006;BO;345;3;UNITE;Verif CDT 
BILLECART SALMON VINTAGE;2009;BO;54,17;1;UNITE;Verif CDT 
BOLLINGER B13;2013;BO;100;3;UNITE;Verif CDT 
BOLLINGER B13;2013;BO;100;6;UNITE;Verif CDT 
BOLLINGER BRUT ROSE;NV;BO;50;2;UNITE;Verif CDT 
BOLLINGER BRUT ROSE;NV;BO;50;11;UNITE;Verif CDT 
BOLLINGER BRUT VINTAGE;1966;BO;350;1;UNITE;Verif CDT 
BOLLINGER LA GRANDE ANNEE;1982;BO;400;1;UNITE;Verif CDT 
BOLLINGER LA GRANDE ANNEE;2007;MG;290;1;UNITE;Verif CDT 
BOLLINGER LA GRANDE ANNEE;2014;BO;120;24;CBO12;Verif CDT 
BOLLINGER RD;1988;MG;1000;2;UNITE;Verif CDT 
CAUDRON CORNALYNE;NV;BO;30;30;CBO12;Verif CDT 
CAUDRON EPICURIENNE BLANC DE NOIRS BRUT;NV;BO;25;28;CBO12;Verif CDT 
CAUDRON PREDICTION;NV;BO;20;30;CBO12;Verif CDT 
CAUDRON SUBLIMITE 50/50;2009;BO;50;12;UNITE;Verif CDT 
CAZE THIBAUT JOSSIAS BRUT ROSE;2017;BO;55;12;UNITE;Verif CDT 
CAZE THIBAUT NATURELLEMENT EXTRA BRUT;2017;BO;37,5;12;UNITE;Verif CDT 
CHARLES HEIDSIECK BLANC DES MILLENAIRES;2006;BO;122,5;14;CBO12;Verif CDT 
CHARLES HEIDSIECK BLANC DES MILLENAIRES;2007;BO;165;36;CBO12;Verif CDT 
CHARLES HEIDSIECK BRUT RESERVE;NV;BO;35;35;CBO12;Verif CDT 
CHARLES HEIDSIECK BRUT RESERVE;NV;BO;35;7;UNITE;Verif CDT 
CHARLES HEIDSIECK BRUT RESERVE ROSE;NV;BO;45;22;CBO12;Verif CDT 
CHARLES HEIDSIECK MONOPOLE DIAMANT BLEU;NV;BO;200;4;UNITE;Verif CDT 
CHARTOGNE TAILLET SAINTE ANNE;NV;BO;27,5;121;CBO12;Verif CDT 
CHARTOGNE TAILLET SAINTE ANNE;NV;BO;27,5;30;CBO12;Verif CDT 
COESSENS LARGILLIER BLANC DE NOIRS;2018;BO;40;12;UNITE;Verif CDT 
COESSENS LARGILLIER BRUT NATURE;2017;BO;42,5;12;UNITE;Verif CDT 
COESSENS LARGILLIER EXOGYRE SOLERA;NV;BO;55;6;UNITE;Verif CDT 
COESSENS LARGILLIER LES SENS BOISES;NV;BO;45;6;UNITE;Verif CDT 
COLLET BRUT;NV;BO;15;3;UNITE;Verif CDT 
COLLET BRUT ART DECO;NV;BO;20;40;CBO12;Verif CDT 
COLLET EMPREINTE DE TERROIR;NV;BO;30;11;UNITE;Verif CDT 
COLLET HERITAGE;NV;BO;42,5;10;UNITE;Verif CDT 
COLLET SILEX ET CRAIE BLANC DE BLANCS;NV;BO;32,5;11;UNITE;Verif CDT 
CRISTAL ROEDERER;2002;BO;350;2;UNITE;Verif CDT 
DE CASTELLANE BRUT MAGNUM;NV;MG;60;1;UNITE;Verif CDT 
DE CASTELLANE CUVEE FLORENS;1990;MG;200;2;UNITE;Verif CDT 
DE SAINT GALL BLANC DE BLANCS;2012;BO;30;7;UNITE;Verif CDT 
DE SAINT GALL BRUT;NV;BO;18;4;UNITE;Verif CDT 
DE SOUSA CUVEE 3A;NV;BO;42,5;11;UNITE;Verif CDT 
DE SOUSA CUVEE DES CAUDALIES;2010;BO;140;16;CBO12;Verif CDT 
DE SOUSA CUVEE DES CAUDALIES ROSE;NV;BO;67,5;12;UNITE;Verif CDT 
DE SOUSA UMAMI;2012;BO;140;18;CBO12;Verif CDT 
DE VENOGE CUVEE DES PRINCES;1969;BO;220;1;UNITE;Verif CDT 
